,Peso_de_muestra_vegetal_(g),Cantidad_de_N_en_muestra_vegetal_(g),Cantidad_de_C_en_muestra_vegetal_(g),Porcentaje_N_de_la_muestra_vegetal,Porcentaje_C_de_la_muestra_vegetal,Peso_de_muestra_de_fruto_(g),Cantidad_de_N_en_muestra_de_fruto_(g),Cantidad_de_C_en_muestra_de_fruto_(g),Porcentaje_N_de_la_muestra_fruto,Porcentaje_C_de_la_muestra_fruto,Nitrógeno_total_en_planta,Carbono_total_en_planta,Nitrógeno_total_en_fruto,Carbono_total_en_fruto,N1,N2,N3,N4,Primer_peso_fresco_hoja,Primer_peso_fresco_de_raíz,Primer_peso_fresco_planta,Primer_peso_seco_hoja,Primer_peso_seco_de_raíz,Primer_peso_seco_planta,Harvest_Index_S_(His),Root_Index_(Ri),CHLOR,FLV,ANT,NBI,NDVI,PhipII
0,0.0858025,0.0020692500000000003,0.031059999999999997,2.411298,36.20486225,0.12320250000000002,0.0035125000000000004,0.0605575,2.7807665,47.921109,3.604252897281987,54.55843251238521,0.19452314532350354,3.509597040772866,519.4897438046557,184.63169904906653,0.029420568225806455,2792.1037989606093,9.7461,1.64485,11.39095,0.7532500000000001,0.09677499999999999,0.8500250000000001,0.04444865805573654,0.10196982915703426,26.518999999999995,0.57645,0.21582500000000002,46.367000000000004,0.6394936270543985,0.8560000000000001
